# timestep  cluster_id  size  avg_radius  ang_freq  ang_momentum  rg_sq  kurtosis  asphericity  xc  yc
25600000   1     625   44.450412 0.000033 0.914050 1977.795380 1.003955 0.007946 8.878639 5.680200
25700000   1     625   44.565569 0.000033 0.922385 1988.130175 1.004101 0.005466 8.952461 5.700559
25800000   1     625   44.699591 0.000033 0.914649 2000.050301 1.003987 0.009395 9.000685 5.640674
25900000   1     625   44.786392 0.000032 0.902358 2007.958567 1.004259 0.011771 9.004480 5.590095
26000000   1     625   44.936189 0.000032 0.912957 2021.347771 1.004128 0.010524 9.051408 5.479357
26100000   1     625   44.977828 0.000033 0.917872 2025.170556 1.004270 0.010727 9.090190 5.360888
26200000   1     625   45.029617 0.000032 0.914163 2029.642110 1.003886 0.014643 9.142712 5.253899
26300000   1     625   45.151776 0.000032 0.905452 2040.739271 1.004024 0.013849 9.288302 5.228395
26400000   1     625   45.181610 0.000032 0.903207 2043.549158 1.004243 0.011041 9.329549 5.082905
26500000   1     625   45.300329 0.000032 0.916018 2054.348897 1.004342 0.012637 9.388350 4.991067
26600000   1     625   45.378515 0.000032 0.920957 2061.329513 1.004119 0.009257 9.326752 4.958031
26700000   1     625   45.403808 0.000032 0.921310 2063.832448 1.004517 0.016068 9.276508 4.883402
26800000   1     625   45.520715 0.000032 0.912184 2074.515994 1.004599 0.015886 9.339443 4.818148
26900000   1     625   45.665304 0.000032 0.911146 2087.899933 1.004938 0.016284 9.403712 4.732624
27000000   1     625   45.719546 0.000032 0.911083 2092.654165 1.004550 0.017840 9.445562 4.642448
27100000   1     625   45.829742 0.000032 0.919306 2102.599614 1.004247 0.019974 9.508168 4.582745
27200000   1     625   45.938901 0.000032 0.919011 2112.670479 1.004332 0.019602 9.478337 4.474086
27300000   1     625   46.013190 0.000032 0.915064 2119.575641 1.004456 0.021149 9.486267 4.364545
27400000   1     625   46.084547 0.000032 0.922867 2126.173329 1.004491 0.022155 9.377133 4.276817
27500000   1     625   46.149236 0.000032 0.913688 2132.155503 1.004518 0.022128 9.350245 4.249710
27600000   1     625   46.191980 0.000032 0.924379 2135.991678 1.004301 0.023467 9.266687 4.218962
27700000   1     625   46.242327 0.000032 0.917019 2140.592203 1.004185 0.024110 9.217369 4.182649
27800000   1     625   46.346925 0.000032 0.919043 2150.248255 1.004118 0.020707 9.132805 4.170772
27900000   1     625   46.419418 0.000032 0.915274 2156.930105 1.004022 0.018552 9.064388 4.128025
28000000   1     625   46.444340 0.000032 0.921746 2159.357429 1.004229 0.016389 8.891223 4.062592
28100000   1     625   46.558123 0.000032 0.921878 2170.013856 1.004348 0.018841 8.752260 3.993485
28200000   1     625   46.558009 0.000031 0.912645 2169.785849 1.003933 0.016247 8.615219 3.958522
28300000   1     625   46.574472 0.000031 0.916921 2171.306914 1.003908 0.014387 8.521959 3.936510
28400000   1     625   46.693624 0.000031 0.919102 2182.415551 1.003870 0.012379 8.388986 3.950527
28500000   1     625   46.887138 0.000031 0.919314 2200.514898 1.003819 0.009461 8.313276 3.951908
