-0.96000000 0.00000000
-0.88000000 0.02000000
-0.80000000 0.16000000
-0.72000000 0.24000000
-0.64000000 0.24000000
-0.56000000 0.66000000
-0.48000000 0.54000000
-0.40000000 0.64000000
-0.32000000 0.68000000
-0.24000000 0.72000000
-0.16000000 0.94000000
-0.08000000 1.00000000
0.00000000 0.70000000
0.08000000 0.66000000
0.16000000 0.74000000
0.24000000 0.84000000
0.32000000 0.86000000
0.40000000 0.86000000
0.48000000 0.52000000
0.56000000 0.54000000
0.64000000 0.38000000
0.72000000 0.26000000
0.80000000 0.18000000
0.88000000 0.10000000
0.96000000 0.02000000
