# timestep mean_visual_torque mean_align_torque std_visual_torque std_align_torque
13790000.000000 0.057228 0.426083 0.059178 0.305184
13795000.000000 0.055987 0.445452 0.052642 0.337352
13800000.000000 0.058649 0.428094 0.056875 0.345855
13805000.000000 0.058517 0.426774 0.057056 0.319043
13810000.000000 0.052292 0.423279 0.052142 0.333703
13815000.000000 0.051887 0.461681 0.051060 0.332038
13820000.000000 0.056089 0.449772 0.056353 0.331680
13825000.000000 0.055253 0.427599 0.054197 0.315396
13830000.000000 0.056667 0.426565 0.053313 0.318734
13835000.000000 0.054098 0.457109 0.057007 0.322306
13840000.000000 0.055490 0.436586 0.050884 0.336632
13845000.000000 0.059426 0.453206 0.055567 0.340405
13850000.000000 0.058215 0.452616 0.055037 0.341211
13855000.000000 0.059325 0.447292 0.059650 0.331902
13860000.000000 0.056354 0.461439 0.051643 0.352950
13865000.000000 0.057425 0.436532 0.055896 0.321947
13870000.000000 0.058772 0.451019 0.058557 0.343520
13875000.000000 0.058225 0.415075 0.056555 0.314773
13880000.000000 0.061718 0.430030 0.061013 0.313709
13885000.000000 0.057159 0.460303 0.057601 0.345492
13890000.000000 0.060158 0.421576 0.053761 0.326007
13895000.000000 0.056672 0.443468 0.052225 0.330809
13900000.000000 0.058973 0.445175 0.055409 0.341610
13905000.000000 0.054753 0.442504 0.053775 0.335842
13910000.000000 0.061278 0.431467 0.056880 0.325910
13915000.000000 0.058376 0.415261 0.053735 0.311123
13920000.000000 0.064376 0.442391 0.062558 0.341381
13925000.000000 0.057670 0.455999 0.055853 0.340644
13930000.000000 0.057983 0.449024 0.055187 0.337102
13935000.000000 0.054859 0.452482 0.053133 0.339151
13940000.000000 0.058721 0.466611 0.057034 0.331153
13945000.000000 0.062771 0.458869 0.056613 0.318401
13950000.000000 0.059340 0.452268 0.054690 0.350337
13955000.000000 0.055068 0.452562 0.055396 0.342667
13960000.000000 0.058112 0.444320 0.057280 0.341017
13965000.000000 0.059367 0.427704 0.053953 0.325176
13970000.000000 0.058237 0.430214 0.055267 0.326779
13975000.000000 0.058141 0.455269 0.055239 0.330791
13980000.000000 0.058807 0.459206 0.054997 0.339899
13985000.000000 0.061526 0.449316 0.058644 0.347088
13990000.000000 0.055090 0.473192 0.056439 0.341307
13995000.000000 0.062219 0.432808 0.065878 0.322512
14000000.000000 0.062753 0.471037 0.064899 0.337478
14005000.000000 0.058621 0.457155 0.055751 0.333302
14010000.000000 0.058025 0.449353 0.055012 0.332990
14015000.000000 0.058457 0.434348 0.056354 0.333554
14020000.000000 0.059672 0.446686 0.056927 0.337534
14025000.000000 0.058216 0.420165 0.048742 0.325997
14030000.000000 0.059858 0.427952 0.053316 0.323458
14035000.000000 0.052612 0.436819 0.048056 0.319143
14040000.000000 0.056701 0.439507 0.050449 0.320342
14045000.000000 0.061303 0.440573 0.059276 0.334826
14050000.000000 0.059991 0.430237 0.057186 0.320925
14055000.000000 0.060230 0.448846 0.053038 0.330337
14060000.000000 0.058592 0.449744 0.055033 0.330373
14065000.000000 0.056809 0.436468 0.052930 0.319288
14070000.000000 0.060661 0.429526 0.058854 0.325970
14075000.000000 0.057778 0.447255 0.056111 0.337214
14080000.000000 0.061242 0.456105 0.058277 0.340061
14085000.000000 0.059668 0.422166 0.056608 0.335634
14090000.000000 0.061764 0.447468 0.059177 0.348031
14095000.000000 0.053974 0.448097 0.052758 0.328327
14100000.000000 0.060306 0.454902 0.052270 0.340205
14105000.000000 0.058738 0.460695 0.058382 0.334179
14110000.000000 0.054744 0.456410 0.053920 0.334165
14115000.000000 0.058048 0.453839 0.057529 0.337612
14120000.000000 0.063334 0.454899 0.057916 0.360500
14125000.000000 0.055457 0.455505 0.053509 0.350746
14130000.000000 0.062476 0.418940 0.056772 0.318770
14135000.000000 0.060536 0.445872 0.056584 0.341526
14140000.000000 0.061710 0.438322 0.062084 0.334063
14145000.000000 0.059505 0.435333 0.054806 0.331665
14150000.000000 0.057407 0.446152 0.052441 0.330258
14155000.000000 0.056487 0.446061 0.053494 0.340206
14160000.000000 0.056632 0.446583 0.052946 0.335514
14165000.000000 0.058418 0.450653 0.057697 0.325422
14170000.000000 0.057205 0.458639 0.060509 0.345298
14175000.000000 0.058334 0.416550 0.060116 0.309430
14180000.000000 0.055380 0.442424 0.055116 0.325456
14185000.000000 0.054245 0.432885 0.054262 0.321984
14190000.000000 0.056204 0.422713 0.051483 0.329319
14195000.000000 0.056831 0.438488 0.057455 0.311634
14200000.000000 0.059776 0.442227 0.057795 0.323039
14205000.000000 0.059216 0.418929 0.057941 0.311436
14210000.000000 0.055885 0.460709 0.052510 0.363175
14215000.000000 0.055756 0.423507 0.050939 0.323544
14220000.000000 0.057070 0.446174 0.058542 0.326506
14225000.000000 0.061102 0.444901 0.060462 0.317333
14230000.000000 0.063435 0.440712 0.066512 0.338851
14235000.000000 0.064213 0.443206 0.066973 0.334715
14240000.000000 0.062777 0.433658 0.062341 0.332995
14245000.000000 0.061988 0.432033 0.058348 0.303675
14250000.000000 0.058000 0.446221 0.056431 0.342644
14255000.000000 0.064330 0.449686 0.062887 0.340006
14260000.000000 0.061958 0.450516 0.058176 0.345143
14265000.000000 0.061271 0.437808 0.057236 0.318880
14270000.000000 0.059221 0.451503 0.058388 0.345645
14275000.000000 0.062716 0.449467 0.060542 0.351391
14280000.000000 0.063075 0.439549 0.066269 0.325850
14285000.000000 0.060606 0.428393 0.058976 0.328144
14290000.000000 0.060857 0.460507 0.059252 0.336237
14295000.000000 0.062049 0.463278 0.058422 0.345563
14300000.000000 0.063902 0.458880 0.062047 0.324275
14305000.000000 0.058101 0.436254 0.055819 0.326079
14310000.000000 0.057268 0.444352 0.056598 0.330071
14315000.000000 0.058029 0.441099 0.053782 0.339558
14320000.000000 0.058940 0.443619 0.057601 0.328355
14325000.000000 0.060161 0.435607 0.059451 0.336382
14330000.000000 0.058776 0.461229 0.052308 0.343885
14335000.000000 0.064200 0.452804 0.058442 0.327031
14340000.000000 0.057532 0.433111 0.060371 0.319003
14345000.000000 0.056765 0.452350 0.056930 0.337079
14350000.000000 0.055483 0.440731 0.053219 0.349998
14355000.000000 0.060823 0.462591 0.055661 0.335371
14360000.000000 0.055351 0.452165 0.053799 0.330245
14365000.000000 0.056258 0.455136 0.054655 0.344728
14370000.000000 0.054068 0.455059 0.052544 0.343302
14375000.000000 0.053398 0.444801 0.050833 0.350955
14380000.000000 0.061293 0.463682 0.059778 0.344493
14385000.000000 0.060353 0.441416 0.057518 0.335546
14390000.000000 0.057881 0.443689 0.058035 0.328088
14395000.000000 0.053262 0.443628 0.049647 0.333431
14400000.000000 0.059545 0.447479 0.055357 0.330821
14405000.000000 0.061502 0.458404 0.054936 0.359544
14410000.000000 0.061576 0.452174 0.057502 0.352708
14415000.000000 0.062071 0.433984 0.056467 0.317516
14420000.000000 0.056982 0.441353 0.057059 0.330421
14425000.000000 0.063396 0.428093 0.061760 0.328617
14430000.000000 0.059025 0.442962 0.057095 0.334713
14435000.000000 0.063650 0.412026 0.062026 0.322410
14440000.000000 0.060281 0.450318 0.060499 0.340873
14445000.000000 0.057434 0.437637 0.054654 0.343804
14450000.000000 0.054162 0.430429 0.050826 0.334897
14455000.000000 0.056509 0.426402 0.055560 0.318696
14460000.000000 0.058777 0.451508 0.056256 0.339349
14465000.000000 0.057454 0.420348 0.052227 0.305893
14470000.000000 0.060227 0.429918 0.058061 0.323351
14475000.000000 0.062221 0.465728 0.057840 0.361265
14480000.000000 0.057988 0.420084 0.059359 0.331798
14485000.000000 0.062410 0.447608 0.058797 0.321954
14490000.000000 0.063468 0.423039 0.058527 0.308894
14495000.000000 0.058500 0.437971 0.059213 0.321777
14500000.000000 0.060485 0.464671 0.057191 0.335908
14505000.000000 0.061575 0.462935 0.058081 0.339379
14510000.000000 0.060320 0.431192 0.058351 0.323578
14515000.000000 0.057186 0.447305 0.058073 0.330988
14520000.000000 0.059048 0.450633 0.056398 0.337095
14525000.000000 0.055346 0.441635 0.055833 0.336368
14530000.000000 0.057815 0.407674 0.053627 0.316970
14535000.000000 0.057279 0.439052 0.057241 0.325876
14540000.000000 0.059223 0.434552 0.055473 0.320319
14545000.000000 0.060612 0.444349 0.056925 0.330009
14550000.000000 0.055374 0.443302 0.056085 0.325402
14555000.000000 0.056839 0.449714 0.054322 0.337162
14560000.000000 0.054184 0.464606 0.053799 0.348916
14565000.000000 0.059154 0.465111 0.060884 0.339918
14570000.000000 0.060486 0.408754 0.057140 0.314823
14575000.000000 0.058219 0.436044 0.055238 0.323781
14580000.000000 0.064733 0.450881 0.060758 0.332485
14585000.000000 0.061983 0.463233 0.060041 0.352660
14590000.000000 0.059807 0.449110 0.058108 0.331567
14595000.000000 0.059372 0.438027 0.058850 0.335607
14600000.000000 0.058977 0.449917 0.057750 0.339688
14605000.000000 0.061243 0.449884 0.059866 0.341289
14610000.000000 0.057744 0.437011 0.055153 0.324179
14615000.000000 0.059649 0.442646 0.057940 0.337829
14620000.000000 0.060300 0.435556 0.059677 0.334822
14625000.000000 0.062332 0.450511 0.058876 0.341797
14630000.000000 0.056986 0.434902 0.053803 0.332500
14635000.000000 0.059546 0.438372 0.055271 0.340017
14640000.000000 0.055089 0.438304 0.052271 0.333402
14645000.000000 0.057317 0.433000 0.054604 0.337912
14650000.000000 0.057402 0.463768 0.055745 0.332269
14655000.000000 0.056861 0.445501 0.054513 0.348288
14660000.000000 0.052555 0.433453 0.052534 0.329713
14665000.000000 0.057699 0.455905 0.056662 0.332976
14670000.000000 0.055164 0.431366 0.052044 0.324304
14675000.000000 0.057254 0.448695 0.053143 0.334392
14680000.000000 0.057958 0.438155 0.053228 0.328360
14685000.000000 0.063356 0.419299 0.059366 0.330502
14690000.000000 0.062233 0.452191 0.061493 0.335558
14695000.000000 0.063818 0.436345 0.062530 0.347205
14700000.000000 0.061125 0.464830 0.059632 0.342475
14705000.000000 0.060877 0.432548 0.057560 0.325396
14710000.000000 0.060590 0.451306 0.062666 0.327295
14715000.000000 0.063403 0.425871 0.059462 0.333566
14720000.000000 0.057653 0.449513 0.055171 0.329709
14725000.000000 0.064559 0.457373 0.063476 0.334096
14730000.000000 0.061652 0.446286 0.059574 0.337861
14735000.000000 0.058692 0.446050 0.057107 0.328197
14740000.000000 0.058286 0.458684 0.055830 0.349943
14745000.000000 0.062334 0.445329 0.060618 0.336547
14750000.000000 0.060273 0.454475 0.058097 0.339672
14755000.000000 0.062122 0.422360 0.058620 0.312435
14760000.000000 0.059688 0.419007 0.056443 0.330150
14765000.000000 0.055496 0.438318 0.056293 0.342866
14770000.000000 0.066529 0.435501 0.061617 0.326443
14775000.000000 0.061484 0.447653 0.059296 0.346517
14780000.000000 0.058076 0.439891 0.053934 0.338775
14785000.000000 0.059375 0.430367 0.058289 0.329879
14790000.000000 0.057336 0.458657 0.052331 0.343201
14795000.000000 0.061464 0.458008 0.058824 0.346086
14800000.000000 0.061725 0.460309 0.057173 0.321180
14805000.000000 0.058016 0.424055 0.056786 0.322158
14810000.000000 0.061609 0.445251 0.060432 0.326339
14815000.000000 0.059597 0.457954 0.056318 0.363393
14820000.000000 0.061745 0.453035 0.060687 0.326463
14825000.000000 0.060609 0.439264 0.055369 0.339936
14830000.000000 0.055614 0.453129 0.053268 0.323809
14835000.000000 0.055552 0.453140 0.055104 0.333155
14840000.000000 0.061306 0.419174 0.055208 0.318985
14845000.000000 0.057046 0.413501 0.051367 0.318781
14850000.000000 0.057063 0.430939 0.055871 0.321003
14855000.000000 0.056965 0.427747 0.053588 0.323305
14860000.000000 0.056561 0.437579 0.055520 0.320331
14865000.000000 0.056336 0.470454 0.054095 0.338602
14870000.000000 0.060651 0.464499 0.058144 0.350972
14875000.000000 0.057672 0.422276 0.052330 0.316165
14880000.000000 0.059647 0.427371 0.056593 0.317635
14885000.000000 0.062752 0.462806 0.062442 0.330292
14890000.000000 0.060650 0.461443 0.058775 0.346311
14895000.000000 0.064240 0.469691 0.060026 0.345576
14900000.000000 0.062071 0.468258 0.060887 0.334246
14905000.000000 0.061907 0.465926 0.062073 0.331752
14910000.000000 0.064861 0.442370 0.063285 0.322876
14915000.000000 0.060556 0.426388 0.058801 0.317261
14920000.000000 0.059276 0.446658 0.059459 0.320685
14925000.000000 0.060095 0.446367 0.054253 0.328325
14930000.000000 0.058565 0.431423 0.056775 0.321993
14935000.000000 0.059674 0.453596 0.056412 0.357608
14940000.000000 0.058964 0.423240 0.057219 0.333841
14945000.000000 0.062977 0.423671 0.059081 0.321954
14950000.000000 0.064594 0.434334 0.061996 0.336468
14955000.000000 0.067256 0.441129 0.062123 0.334127
14960000.000000 0.058828 0.457063 0.057230 0.347790
14965000.000000 0.062863 0.441600 0.060724 0.334652
14970000.000000 0.060450 0.446271 0.056395 0.326664
14975000.000000 0.060669 0.467668 0.057757 0.341935
14980000.000000 0.060009 0.426877 0.059136 0.315012
14985000.000000 0.060011 0.431956 0.060712 0.321571
14990000.000000 0.057927 0.458268 0.052303 0.345323
14995000.000000 0.065213 0.418864 0.063560 0.309418
15000000.000000 0.057542 0.424941 0.056079 0.314587
15005000.000000 0.062605 0.451530 0.059134 0.353390
15010000.000000 0.065825 0.445701 0.058960 0.335247
15015000.000000 0.060819 0.434408 0.058837 0.336372
15020000.000000 0.066348 0.465980 0.068900 0.341656
15025000.000000 0.063582 0.457071 0.059904 0.343583
15030000.000000 0.064079 0.422971 0.062686 0.316811
15035000.000000 0.065064 0.469746 0.065053 0.352727
15040000.000000 0.061608 0.450425 0.060315 0.346583
15045000.000000 0.062708 0.446565 0.061679 0.327543
15050000.000000 0.062241 0.417176 0.057547 0.318977
15055000.000000 0.063191 0.417538 0.059484 0.305858
15060000.000000 0.063541 0.431593 0.060480 0.328502
15065000.000000 0.064311 0.445367 0.059811 0.331293
15070000.000000 0.067555 0.456719 0.065084 0.362822
15075000.000000 0.064779 0.441957 0.061136 0.349542
15080000.000000 0.063568 0.449727 0.060684 0.324411
15085000.000000 0.060051 0.454889 0.055193 0.347423
15090000.000000 0.063679 0.444234 0.061051 0.332392
15095000.000000 0.061607 0.425298 0.058662 0.310926
15100000.000000 0.059162 0.453494 0.052680 0.331311
15105000.000000 0.058808 0.438128 0.059801 0.340191
15110000.000000 0.064138 0.450556 0.059277 0.327369
15115000.000000 0.067399 0.461298 0.069318 0.336403
15120000.000000 0.068969 0.450760 0.068713 0.315737
15125000.000000 0.058637 0.445126 0.056525 0.350016
15130000.000000 0.063039 0.457312 0.062535 0.351818
15135000.000000 0.058645 0.436805 0.056415 0.328600
15140000.000000 0.062698 0.444768 0.064552 0.353276
15145000.000000 0.062862 0.474686 0.060903 0.343223
15150000.000000 0.058867 0.437416 0.059603 0.325768
15155000.000000 0.060800 0.442296 0.062046 0.331933
15160000.000000 0.061306 0.433026 0.063096 0.337956
15165000.000000 0.060044 0.433770 0.061900 0.326060
15170000.000000 0.062822 0.432019 0.058050 0.325983
15175000.000000 0.066738 0.428922 0.066649 0.328608
15180000.000000 0.061686 0.418509 0.057748 0.339819
15185000.000000 0.058892 0.446735 0.056135 0.335681
15190000.000000 0.061617 0.467628 0.060017 0.360470
15195000.000000 0.064070 0.447973 0.063154 0.333308
15200000.000000 0.062446 0.451801 0.062582 0.343588
15205000.000000 0.064864 0.449012 0.063732 0.333069
15210000.000000 0.063731 0.480536 0.063803 0.358495
15215000.000000 0.060622 0.450681 0.060894 0.346629
15220000.000000 0.059965 0.439029 0.057690 0.329732
15225000.000000 0.063581 0.441937 0.062190 0.327766
15230000.000000 0.060745 0.428255 0.053611 0.335649
15235000.000000 0.060511 0.409595 0.055467 0.320677
15240000.000000 0.061500 0.436258 0.057348 0.333196
15245000.000000 0.060845 0.425963 0.060152 0.331370
15250000.000000 0.070107 0.413678 0.068014 0.329121
15255000.000000 0.063890 0.441989 0.062395 0.332898
15260000.000000 0.059521 0.444054 0.058632 0.331862
15265000.000000 0.061041 0.457324 0.059098 0.330573
15270000.000000 0.062698 0.445183 0.060233 0.340124
15275000.000000 0.060351 0.441427 0.061166 0.319222
15280000.000000 0.060284 0.439197 0.061762 0.333368
15285000.000000 0.065754 0.447553 0.064823 0.339250
15290000.000000 0.062380 0.454291 0.066020 0.333597
15295000.000000 0.059559 0.450492 0.057695 0.337469
15300000.000000 0.058618 0.439914 0.055672 0.327887
15305000.000000 0.062101 0.445023 0.063457 0.348705
15310000.000000 0.059805 0.429775 0.057855 0.347503
15315000.000000 0.059409 0.452250 0.055915 0.346760
15320000.000000 0.053734 0.445272 0.053407 0.333703
15325000.000000 0.060697 0.445855 0.061029 0.349736
15330000.000000 0.060867 0.443367 0.061829 0.352256
15335000.000000 0.056919 0.450358 0.055331 0.340494
15340000.000000 0.062304 0.463063 0.061168 0.346883
15345000.000000 0.060755 0.448066 0.059420 0.314777
15350000.000000 0.055295 0.453960 0.053722 0.329512
15355000.000000 0.056279 0.458833 0.051493 0.340668
15360000.000000 0.058206 0.443061 0.055225 0.345930
15365000.000000 0.057486 0.428818 0.054089 0.323900
15370000.000000 0.055077 0.451168 0.052330 0.337612
15375000.000000 0.055278 0.438394 0.052050 0.327919
15380000.000000 0.060574 0.442957 0.059273 0.345037
15385000.000000 0.060423 0.421514 0.058642 0.319930
15390000.000000 0.060678 0.434456 0.060531 0.349085
15395000.000000 0.060211 0.443045 0.058378 0.304879
15400000.000000 0.056932 0.428685 0.055881 0.326172
15405000.000000 0.058773 0.430582 0.059931 0.331353
15410000.000000 0.060720 0.471405 0.058011 0.347528
15415000.000000 0.059611 0.456735 0.057091 0.348900
15420000.000000 0.057341 0.459523 0.056399 0.347305
15425000.000000 0.064654 0.448372 0.061054 0.326193
15430000.000000 0.059696 0.429021 0.054994 0.334005
15435000.000000 0.063368 0.458460 0.061816 0.322982
15440000.000000 0.060310 0.449738 0.060447 0.338582
15445000.000000 0.061224 0.464874 0.058277 0.345786
15450000.000000 0.060627 0.432466 0.063705 0.339010
15455000.000000 0.058647 0.443161 0.059417 0.333251
15460000.000000 0.060530 0.434636 0.056830 0.337718
15465000.000000 0.063465 0.488804 0.062243 0.340958
15470000.000000 0.062846 0.447524 0.061721 0.330837
15475000.000000 0.058061 0.436901 0.055629 0.326067
15480000.000000 0.057653 0.421889 0.057730 0.321895
15485000.000000 0.060619 0.466050 0.057335 0.339172
15490000.000000 0.055954 0.437381 0.056359 0.329863
15495000.000000 0.053195 0.446942 0.048063 0.345798
15500000.000000 0.061328 0.440981 0.061176 0.327853
15505000.000000 0.060139 0.454208 0.055861 0.333785
15510000.000000 0.061005 0.447875 0.057608 0.329520
15515000.000000 0.057671 0.438604 0.053511 0.331418
15520000.000000 0.054912 0.449817 0.052655 0.345807
15525000.000000 0.062318 0.435624 0.060736 0.311731
15530000.000000 0.060082 0.460300 0.054644 0.349141
15535000.000000 0.058956 0.447756 0.060344 0.333130
15540000.000000 0.058686 0.442081 0.054131 0.334873
15545000.000000 0.054880 0.459904 0.051179 0.336501
15550000.000000 0.060541 0.432499 0.059272 0.318196
15555000.000000 0.060901 0.433435 0.058310 0.337592
15560000.000000 0.059586 0.451201 0.056456 0.336741
15565000.000000 0.061011 0.432843 0.058881 0.315083
15570000.000000 0.057135 0.431783 0.054121 0.321122
15575000.000000 0.059330 0.416747 0.055262 0.328460
15580000.000000 0.060167 0.450707 0.059742 0.344559
15585000.000000 0.056227 0.461267 0.051921 0.337849
15590000.000000 0.063255 0.447909 0.062943 0.332055
15595000.000000 0.056524 0.471693 0.049913 0.356642
15600000.000000 0.058438 0.445978 0.056857 0.340219
15605000.000000 0.057311 0.457334 0.052783 0.337454
15610000.000000 0.057438 0.430768 0.053331 0.320420
15615000.000000 0.054492 0.424704 0.050803 0.316369
15620000.000000 0.060407 0.467292 0.060072 0.351477
15625000.000000 0.056577 0.458401 0.059694 0.349409
15630000.000000 0.058800 0.428451 0.056363 0.320775
15635000.000000 0.061217 0.445096 0.055074 0.334572
15640000.000000 0.057772 0.432990 0.059169 0.302708
15645000.000000 0.059404 0.439007 0.060853 0.343351
15650000.000000 0.061530 0.451958 0.061847 0.336749
15655000.000000 0.061921 0.428228 0.064844 0.322023
15660000.000000 0.058010 0.477640 0.058307 0.351881
15665000.000000 0.059481 0.444174 0.059692 0.347199
15670000.000000 0.059331 0.450667 0.058125 0.344393
15675000.000000 0.058721 0.450347 0.055696 0.342955
15680000.000000 0.057869 0.454411 0.056189 0.327869
15685000.000000 0.052095 0.433106 0.047863 0.332226
15690000.000000 0.052292 0.428958 0.046102 0.315974
15695000.000000 0.053237 0.436307 0.051087 0.329891
15700000.000000 0.051869 0.436422 0.047265 0.326815
15705000.000000 0.054835 0.470495 0.050601 0.349281
15710000.000000 0.056148 0.439590 0.052020 0.330288
15715000.000000 0.058552 0.434180 0.056397 0.332909
15720000.000000 0.056945 0.443287 0.054451 0.337146
15725000.000000 0.061120 0.449050 0.057044 0.345547
15730000.000000 0.058810 0.442278 0.059255 0.322073
15735000.000000 0.060619 0.437236 0.058597 0.321200
15740000.000000 0.063753 0.448667 0.063193 0.341917
15745000.000000 0.063825 0.432386 0.062605 0.332483
15750000.000000 0.059273 0.447882 0.056163 0.341807
15755000.000000 0.063209 0.453217 0.064977 0.327612
15760000.000000 0.064032 0.436272 0.062301 0.336246
15765000.000000 0.061864 0.434776 0.056997 0.313190
15770000.000000 0.060954 0.444290 0.064278 0.321979
15775000.000000 0.064385 0.452345 0.062813 0.347345
15780000.000000 0.062534 0.437692 0.062572 0.347216
15785000.000000 0.060931 0.454765 0.059415 0.338350
15790000.000000 0.064820 0.426709 0.065415 0.322764
15795000.000000 0.061247 0.414510 0.063062 0.311484
15800000.000000 0.062238 0.423115 0.061809 0.320050
15805000.000000 0.064236 0.466272 0.062591 0.343395
15810000.000000 0.064622 0.451301 0.065146 0.324341
15815000.000000 0.064678 0.451416 0.062379 0.340332
15820000.000000 0.064486 0.446660 0.065766 0.345677
15825000.000000 0.061016 0.442130 0.059527 0.324814
15830000.000000 0.055255 0.428826 0.052658 0.316947
15835000.000000 0.059490 0.434170 0.053896 0.349459
15840000.000000 0.057587 0.437160 0.054932 0.324039
15845000.000000 0.059900 0.459247 0.059085 0.335482
15850000.000000 0.061231 0.441948 0.061019 0.340497
15855000.000000 0.060106 0.429281 0.060583 0.326085
15860000.000000 0.061232 0.439722 0.059343 0.318490
15865000.000000 0.060743 0.464492 0.057602 0.338850
15870000.000000 0.054362 0.443223 0.050714 0.319342
15875000.000000 0.060075 0.461180 0.052463 0.343966
15880000.000000 0.066171 0.433372 0.058130 0.322861
15885000.000000 0.060312 0.447893 0.054628 0.342215
15890000.000000 0.059365 0.418932 0.054872 0.320557
15895000.000000 0.056371 0.463214 0.054933 0.339258
15900000.000000 0.060282 0.434968 0.060274 0.331081
15905000.000000 0.051460 0.436058 0.049714 0.315938
15910000.000000 0.056976 0.421186 0.051912 0.321821
15915000.000000 0.060332 0.444770 0.055346 0.333051
15920000.000000 0.061506 0.456169 0.057888 0.350654
15925000.000000 0.059078 0.439135 0.057286 0.329330
15930000.000000 0.060082 0.455879 0.052774 0.339108
15935000.000000 0.061691 0.449902 0.060257 0.321555
15940000.000000 0.059058 0.437030 0.054587 0.322262
15945000.000000 0.062258 0.447036 0.056189 0.331757
15950000.000000 0.056475 0.444326 0.054279 0.325403
15955000.000000 0.055799 0.441999 0.053131 0.321370
15960000.000000 0.059580 0.443021 0.058993 0.330767
15965000.000000 0.064062 0.423239 0.065176 0.311701
15970000.000000 0.067261 0.427834 0.065415 0.323792
15975000.000000 0.065126 0.421634 0.060127 0.327279
15980000.000000 0.068432 0.420666 0.069061 0.321946
15985000.000000 0.068072 0.423585 0.065805 0.337619
15990000.000000 0.063217 0.447580 0.064148 0.319378
15995000.000000 0.061468 0.439535 0.063228 0.346522
16000000.000000 0.064391 0.433387 0.065717 0.328092
16005000.000000 0.057427 0.434543 0.057967 0.320358
16010000.000000 0.053214 0.434487 0.053970 0.338218
16015000.000000 0.050002 0.431305 0.050491 0.321680
16020000.000000 0.057876 0.453697 0.056052 0.321265
16025000.000000 0.062759 0.467961 0.057750 0.335655
16030000.000000 0.061170 0.452037 0.060638 0.325430
16035000.000000 0.056612 0.437462 0.054566 0.336806
16040000.000000 0.060026 0.426553 0.058400 0.330331
16045000.000000 0.056774 0.457034 0.057451 0.328613
16050000.000000 0.063480 0.440718 0.060668 0.336204
16055000.000000 0.060517 0.459078 0.061626 0.326186
16060000.000000 0.067435 0.451220 0.063865 0.341306
16065000.000000 0.059375 0.438909 0.056936 0.340507
16070000.000000 0.063877 0.462675 0.063629 0.364949
16075000.000000 0.065949 0.434360 0.064704 0.337860
16080000.000000 0.063607 0.461745 0.060908 0.336488
16085000.000000 0.067453 0.423955 0.061198 0.338025
16090000.000000 0.056225 0.439100 0.054698 0.345404
16095000.000000 0.062979 0.488474 0.062679 0.361221
16100000.000000 0.062254 0.470031 0.058449 0.344861
16105000.000000 0.060918 0.461491 0.057074 0.344215
16110000.000000 0.065208 0.432947 0.066636 0.322953
16115000.000000 0.061728 0.437217 0.060585 0.344123
16120000.000000 0.061936 0.445161 0.061736 0.326588
16125000.000000 0.064760 0.417139 0.063406 0.305148
16130000.000000 0.066018 0.435051 0.061762 0.342513
16135000.000000 0.065316 0.445053 0.062477 0.332345
16140000.000000 0.060074 0.464908 0.059773 0.341488
16145000.000000 0.066577 0.460633 0.064819 0.335155
16150000.000000 0.059660 0.425391 0.061086 0.306503
16155000.000000 0.061299 0.437429 0.059033 0.335615
16160000.000000 0.058323 0.441091 0.057305 0.330052
16165000.000000 0.056958 0.451241 0.053579 0.331662
16170000.000000 0.061164 0.461932 0.057687 0.334814
16175000.000000 0.055629 0.425646 0.050312 0.325997
16180000.000000 0.056297 0.433377 0.052629 0.332601
16185000.000000 0.057476 0.439713 0.053343 0.343265
16190000.000000 0.056917 0.449250 0.052396 0.342231
16195000.000000 0.058783 0.421143 0.053835 0.321077
16200000.000000 0.055807 0.426817 0.050379 0.336645
16205000.000000 0.054133 0.442881 0.049555 0.324538
16210000.000000 0.061633 0.467489 0.058518 0.334786
16215000.000000 0.060720 0.446678 0.058189 0.330810
16220000.000000 0.058512 0.419836 0.055996 0.317296
16225000.000000 0.051854 0.438117 0.049805 0.334331
16230000.000000 0.061144 0.452969 0.056621 0.343937
16235000.000000 0.056475 0.431101 0.053010 0.314710
16240000.000000 0.052023 0.447793 0.049831 0.351674
16245000.000000 0.056061 0.433892 0.055118 0.328462
16250000.000000 0.057747 0.419960 0.052532 0.320729
16255000.000000 0.053358 0.432111 0.049319 0.327540
16260000.000000 0.058065 0.429299 0.048713 0.327135
16265000.000000 0.061068 0.454119 0.054567 0.349798
16270000.000000 0.061353 0.441673 0.062649 0.337561
16275000.000000 0.058960 0.439539 0.055867 0.338038
16280000.000000 0.057751 0.446926 0.054952 0.342456
16285000.000000 0.060342 0.443227 0.059109 0.338858
16290000.000000 0.054792 0.420388 0.055632 0.309865
16295000.000000 0.060174 0.453105 0.059590 0.323759
16300000.000000 0.064000 0.434766 0.060215 0.316155
16305000.000000 0.058266 0.438389 0.052930 0.329593
16310000.000000 0.055269 0.454650 0.052567 0.335272
16315000.000000 0.058202 0.421111 0.055291 0.321095
16320000.000000 0.060613 0.462464 0.054206 0.340680
16325000.000000 0.058190 0.419403 0.057194 0.306553
16330000.000000 0.056982 0.411672 0.054050 0.327360
16335000.000000 0.057067 0.453675 0.055292 0.324317
16340000.000000 0.057333 0.418633 0.053843 0.315732
16345000.000000 0.061053 0.458353 0.057537 0.343019
16350000.000000 0.064656 0.465374 0.058426 0.350285
16355000.000000 0.053386 0.435526 0.048606 0.336151
16360000.000000 0.055109 0.452596 0.053565 0.329996
16365000.000000 0.058785 0.429080 0.055169 0.320628
16370000.000000 0.059065 0.437264 0.058321 0.325594
