# timestep mean_visual_torque mean_align_torque std_visual_torque std_align_torque
6795000.000000 0.067586 0.204305 0.061260 0.148218
6800000.000000 0.073371 0.196495 0.061722 0.146302
6805000.000000 0.074348 0.212414 0.067552 0.156546
6810000.000000 0.072478 0.217285 0.064179 0.159013
6815000.000000 0.069897 0.210512 0.059421 0.152212
6820000.000000 0.073709 0.192121 0.063380 0.144607
6825000.000000 0.074549 0.212576 0.069628 0.153697
6830000.000000 0.070089 0.220358 0.060600 0.162035
6835000.000000 0.067523 0.222332 0.058821 0.161243
6840000.000000 0.070422 0.213359 0.064887 0.150851
6845000.000000 0.066339 0.207304 0.055945 0.147750
6850000.000000 0.068955 0.216079 0.063139 0.157562
6855000.000000 0.071228 0.201096 0.066204 0.153298
6860000.000000 0.070610 0.216523 0.064412 0.157160
6865000.000000 0.069339 0.206124 0.060778 0.155748
6870000.000000 0.071747 0.220620 0.066772 0.163478
6875000.000000 0.066190 0.213709 0.059141 0.149777
6880000.000000 0.067827 0.214453 0.062338 0.158410
6885000.000000 0.061420 0.203546 0.052802 0.146699
6890000.000000 0.066359 0.210120 0.063421 0.161552
6895000.000000 0.071666 0.209962 0.068617 0.160905
6900000.000000 0.072360 0.212998 0.067336 0.154824
6905000.000000 0.069672 0.210959 0.062810 0.155476
6910000.000000 0.071493 0.209414 0.064826 0.156592
6915000.000000 0.072393 0.214371 0.062643 0.160223
6920000.000000 0.071103 0.204554 0.062702 0.155706
6925000.000000 0.068064 0.211796 0.056250 0.161249
6930000.000000 0.068990 0.219589 0.060176 0.152485
6935000.000000 0.073855 0.210600 0.062051 0.148985
6940000.000000 0.069740 0.211452 0.063641 0.150897
6945000.000000 0.068007 0.218323 0.061489 0.156918
6950000.000000 0.068114 0.209633 0.061666 0.157325
6955000.000000 0.070172 0.217287 0.065613 0.153114
6960000.000000 0.070554 0.215862 0.063095 0.154003
6965000.000000 0.072089 0.191337 0.066299 0.142182
6970000.000000 0.069895 0.208439 0.064212 0.152757
6975000.000000 0.065438 0.201683 0.061316 0.148514
6980000.000000 0.069179 0.212860 0.056874 0.158133
6985000.000000 0.070083 0.207214 0.063240 0.158368
6990000.000000 0.073772 0.213986 0.064422 0.154177
6995000.000000 0.073741 0.208339 0.066071 0.153516
7000000.000000 0.068328 0.218206 0.060227 0.153305
7005000.000000 0.073990 0.204745 0.063189 0.146157
7010000.000000 0.073147 0.215303 0.063768 0.154399
7015000.000000 0.074202 0.198502 0.065046 0.147379
7020000.000000 0.074846 0.207575 0.068680 0.159094
7025000.000000 0.069701 0.217478 0.063323 0.157107
7030000.000000 0.066316 0.206088 0.062414 0.158405
7035000.000000 0.064865 0.213706 0.059803 0.155378
7040000.000000 0.071778 0.213180 0.064246 0.151351
7045000.000000 0.067115 0.213145 0.058168 0.146881
7050000.000000 0.073828 0.223586 0.064913 0.159299
7055000.000000 0.074574 0.219990 0.068046 0.163145
7060000.000000 0.069626 0.207893 0.064856 0.151767
7065000.000000 0.063907 0.210576 0.055735 0.155852
7070000.000000 0.070516 0.206646 0.067949 0.158598
7075000.000000 0.069834 0.214848 0.062820 0.158326
7080000.000000 0.072867 0.215186 0.067107 0.159418
7085000.000000 0.067159 0.207588 0.057884 0.153102
7090000.000000 0.072115 0.210264 0.063169 0.151759
7095000.000000 0.072571 0.210949 0.064552 0.157072
7100000.000000 0.076257 0.211328 0.068049 0.154310
7105000.000000 0.069120 0.219650 0.060675 0.165015
7110000.000000 0.068713 0.205479 0.059898 0.153841
7115000.000000 0.071247 0.212367 0.061698 0.155519
7120000.000000 0.070773 0.208673 0.060833 0.152814
7125000.000000 0.070524 0.216308 0.061607 0.161481
7130000.000000 0.075667 0.216924 0.066408 0.154035
7135000.000000 0.074787 0.220637 0.062991 0.152301
7140000.000000 0.072132 0.203743 0.060627 0.147276
7145000.000000 0.067577 0.211809 0.055607 0.156694
7150000.000000 0.074831 0.209664 0.068328 0.153917
7155000.000000 0.072186 0.216587 0.063816 0.163624
7160000.000000 0.071821 0.212001 0.066190 0.159946
7165000.000000 0.070171 0.215817 0.066005 0.154417
7170000.000000 0.071288 0.214788 0.059455 0.157129
7175000.000000 0.072565 0.217906 0.062216 0.151606
7180000.000000 0.076645 0.209745 0.065349 0.156806
7185000.000000 0.070864 0.212762 0.066266 0.149740
7190000.000000 0.070938 0.211219 0.063918 0.150336
7195000.000000 0.066769 0.207276 0.062210 0.152902
7200000.000000 0.068300 0.216897 0.064241 0.156955
7205000.000000 0.071926 0.198096 0.062728 0.140806
7210000.000000 0.066655 0.213015 0.060004 0.151773
7215000.000000 0.066046 0.214543 0.060326 0.162140
7220000.000000 0.072660 0.211615 0.061137 0.152515
7225000.000000 0.071854 0.207699 0.063299 0.156294
7230000.000000 0.066324 0.219639 0.057491 0.152297
7235000.000000 0.064627 0.211389 0.057493 0.150989
7240000.000000 0.076164 0.211067 0.070128 0.156313
7245000.000000 0.076607 0.212361 0.071296 0.156590
7250000.000000 0.069216 0.215189 0.061837 0.156046
7255000.000000 0.069161 0.215924 0.058941 0.161679
7260000.000000 0.069404 0.211879 0.059145 0.153904
7265000.000000 0.066161 0.200382 0.061101 0.149889
7270000.000000 0.064445 0.212553 0.055781 0.157659
7275000.000000 0.067719 0.217500 0.062472 0.155597
7280000.000000 0.070053 0.216954 0.064072 0.153258
7285000.000000 0.068780 0.215191 0.062554 0.156402
7290000.000000 0.067773 0.211443 0.059691 0.158388
7295000.000000 0.063040 0.214521 0.058080 0.150808
7300000.000000 0.072718 0.217512 0.063373 0.153558
7305000.000000 0.074688 0.207996 0.068029 0.153867
7310000.000000 0.074202 0.217584 0.066775 0.157625
7315000.000000 0.072463 0.214329 0.066039 0.149021
7320000.000000 0.068193 0.217416 0.057882 0.158712
7325000.000000 0.068828 0.198297 0.060753 0.151567
7330000.000000 0.073705 0.211209 0.065958 0.159137
7335000.000000 0.067110 0.204112 0.063145 0.154039
7340000.000000 0.072893 0.214914 0.065349 0.160391
7345000.000000 0.072847 0.213421 0.063714 0.162319
7350000.000000 0.070585 0.212438 0.065914 0.159284
7355000.000000 0.067948 0.213529 0.061422 0.154958
7360000.000000 0.071016 0.218666 0.060566 0.163246
7365000.000000 0.074830 0.221175 0.068388 0.165042
7370000.000000 0.072452 0.211609 0.067274 0.154889
7375000.000000 0.071181 0.210492 0.064312 0.155071
7380000.000000 0.074144 0.206546 0.066945 0.151795
7385000.000000 0.070487 0.200213 0.061736 0.143787
7390000.000000 0.069237 0.205875 0.058644 0.150743
7395000.000000 0.071306 0.213037 0.065716 0.156017
7400000.000000 0.074340 0.217196 0.069853 0.162988
7405000.000000 0.072689 0.212054 0.070378 0.153520
7410000.000000 0.075349 0.217574 0.069864 0.154157
7415000.000000 0.070997 0.204050 0.063218 0.149263
7420000.000000 0.071443 0.210377 0.065942 0.154721
7425000.000000 0.074889 0.206669 0.068260 0.149363
7430000.000000 0.072266 0.219735 0.068625 0.164507
7435000.000000 0.072641 0.210745 0.067609 0.155049
7440000.000000 0.073321 0.218210 0.069150 0.156499
7445000.000000 0.069378 0.213735 0.063986 0.153932
7450000.000000 0.067704 0.206889 0.061654 0.151964
7455000.000000 0.070130 0.212478 0.061797 0.159172
7460000.000000 0.068419 0.208660 0.063441 0.154213
7465000.000000 0.073097 0.206860 0.066382 0.152509
7470000.000000 0.076071 0.221003 0.071745 0.156245
7475000.000000 0.074258 0.205432 0.069904 0.149105
7480000.000000 0.075907 0.214812 0.075093 0.162473
7485000.000000 0.075791 0.220214 0.065133 0.153016
7490000.000000 0.066285 0.215087 0.059902 0.154175
7495000.000000 0.074756 0.208826 0.068600 0.149702
7500000.000000 0.072957 0.218321 0.066969 0.151421
7505000.000000 0.076867 0.200141 0.067056 0.148130
7510000.000000 0.068269 0.207887 0.064060 0.154005
7515000.000000 0.072909 0.197430 0.063282 0.151193
7520000.000000 0.072006 0.211439 0.058479 0.155109
7525000.000000 0.070737 0.200946 0.059990 0.151749
7530000.000000 0.065501 0.208256 0.056791 0.153884
7535000.000000 0.066143 0.211180 0.062691 0.161845
7540000.000000 0.071961 0.210917 0.063004 0.159746
7545000.000000 0.073881 0.222145 0.064976 0.155439
7550000.000000 0.072589 0.209997 0.063664 0.155067
7555000.000000 0.072819 0.207711 0.064797 0.158183
7560000.000000 0.071763 0.205497 0.061557 0.149220
7565000.000000 0.069173 0.215816 0.063883 0.158192
7570000.000000 0.068936 0.211489 0.065764 0.151084
7575000.000000 0.069063 0.214413 0.057695 0.153692
7580000.000000 0.069770 0.212677 0.058388 0.154916
7585000.000000 0.070575 0.220211 0.059207 0.157550
7590000.000000 0.074061 0.203710 0.062876 0.159084
7595000.000000 0.071808 0.220408 0.062721 0.155555
7600000.000000 0.074181 0.219709 0.063713 0.157555
7605000.000000 0.072180 0.215671 0.065283 0.155507
7610000.000000 0.068604 0.214538 0.060282 0.158534
7615000.000000 0.072904 0.220481 0.059358 0.160878
7620000.000000 0.074016 0.207214 0.067322 0.156827
7625000.000000 0.072885 0.213283 0.061347 0.156220
7630000.000000 0.078906 0.206080 0.066738 0.151670
7635000.000000 0.072250 0.199768 0.063693 0.151025
7640000.000000 0.070456 0.206505 0.063232 0.152891
7645000.000000 0.070481 0.209812 0.063695 0.154293
7650000.000000 0.071065 0.210506 0.065746 0.158614
7655000.000000 0.071868 0.212215 0.061274 0.151442
7660000.000000 0.070998 0.208337 0.060165 0.150146
7665000.000000 0.070065 0.202182 0.066627 0.146352
7670000.000000 0.069394 0.216201 0.056936 0.161310
7675000.000000 0.074732 0.205633 0.065879 0.154682
7680000.000000 0.072169 0.207969 0.062183 0.157462
7685000.000000 0.070168 0.206961 0.060910 0.158500
7690000.000000 0.068789 0.212981 0.065252 0.155940
7695000.000000 0.069474 0.206710 0.063180 0.150679
7700000.000000 0.071804 0.212475 0.066656 0.150436
7705000.000000 0.069892 0.214428 0.063399 0.150920
7710000.000000 0.074318 0.216115 0.065280 0.158435
7715000.000000 0.079285 0.210767 0.070570 0.154969
7720000.000000 0.076215 0.204812 0.067676 0.151685
7725000.000000 0.073740 0.220194 0.063384 0.160026
7730000.000000 0.076141 0.215525 0.069258 0.149294
7735000.000000 0.074700 0.207057 0.063211 0.159314
7740000.000000 0.077404 0.213708 0.066762 0.158628
7745000.000000 0.070870 0.218653 0.065446 0.156135
7750000.000000 0.071554 0.218101 0.065253 0.154594
7755000.000000 0.067311 0.216596 0.061690 0.152112
7760000.000000 0.061567 0.203386 0.054028 0.161255
7765000.000000 0.073608 0.213987 0.066348 0.158779
7770000.000000 0.075941 0.211227 0.064224 0.153099
7775000.000000 0.080879 0.214166 0.076298 0.154456
7780000.000000 0.076809 0.209219 0.065510 0.156225
7785000.000000 0.070991 0.214197 0.062808 0.154257
7790000.000000 0.079156 0.203205 0.070467 0.154640
7795000.000000 0.071898 0.220302 0.069303 0.158034
7800000.000000 0.079968 0.220992 0.070395 0.153206
7805000.000000 0.077514 0.205978 0.073988 0.158679
7810000.000000 0.074552 0.219725 0.067068 0.162506
7815000.000000 0.074577 0.212676 0.066293 0.155115
7820000.000000 0.074263 0.211416 0.066287 0.157675
7825000.000000 0.074101 0.208851 0.066680 0.149381
7830000.000000 0.071915 0.210141 0.065105 0.154338
7835000.000000 0.076834 0.213719 0.070286 0.154660
7840000.000000 0.073017 0.224875 0.066315 0.160822
7845000.000000 0.074921 0.208593 0.064711 0.149874
7850000.000000 0.070961 0.207027 0.064926 0.150051
7855000.000000 0.069620 0.202181 0.064386 0.148633
7860000.000000 0.071639 0.211976 0.064351 0.159185
7865000.000000 0.070964 0.216763 0.066243 0.160891
7870000.000000 0.072208 0.202257 0.063995 0.153587
7875000.000000 0.074200 0.212183 0.066029 0.152973
7880000.000000 0.074159 0.202728 0.067056 0.148113
7885000.000000 0.069672 0.211886 0.062464 0.158000
7890000.000000 0.068202 0.203927 0.061333 0.153984
7895000.000000 0.079005 0.204164 0.071494 0.150253
7900000.000000 0.075058 0.214749 0.064768 0.156065
7905000.000000 0.072436 0.205849 0.063528 0.151308
7910000.000000 0.068759 0.209120 0.060763 0.153495
7915000.000000 0.070036 0.220343 0.065074 0.160167
7920000.000000 0.071989 0.213683 0.059075 0.157312
7925000.000000 0.070391 0.211145 0.061416 0.156674
7930000.000000 0.074110 0.208776 0.069108 0.155389
7935000.000000 0.077093 0.208349 0.071736 0.150632
7940000.000000 0.069424 0.219486 0.061900 0.161784
7945000.000000 0.073409 0.204804 0.064715 0.153976
7950000.000000 0.077096 0.212905 0.072122 0.158386
7955000.000000 0.072001 0.208478 0.065126 0.154150
7960000.000000 0.075616 0.212866 0.066497 0.155226
7965000.000000 0.073000 0.210310 0.067828 0.154549
7970000.000000 0.068478 0.203415 0.062187 0.149685
7975000.000000 0.073737 0.219925 0.068071 0.158415
7980000.000000 0.079355 0.212634 0.068702 0.151105
7985000.000000 0.068675 0.210132 0.065540 0.152780
7990000.000000 0.073965 0.213714 0.066193 0.152223
7995000.000000 0.079961 0.211226 0.071004 0.155879
8000000.000000 0.073545 0.207548 0.063751 0.147619
8005000.000000 0.076840 0.211731 0.073364 0.156771
8010000.000000 0.079768 0.212553 0.069376 0.152702
8015000.000000 0.075130 0.220132 0.065635 0.159232
8020000.000000 0.077222 0.222769 0.069959 0.167102
8025000.000000 0.072710 0.199854 0.069679 0.153582
8030000.000000 0.068474 0.211808 0.058512 0.158327
8035000.000000 0.072590 0.206483 0.067186 0.147720
8040000.000000 0.077363 0.214793 0.073113 0.161817
8045000.000000 0.075934 0.213791 0.068774 0.154632
8050000.000000 0.074449 0.213871 0.068570 0.151012
8055000.000000 0.076896 0.213984 0.068407 0.160864
8060000.000000 0.076179 0.207778 0.066419 0.153305
8065000.000000 0.075677 0.213853 0.064892 0.154338
8070000.000000 0.070228 0.212134 0.062271 0.154509
8075000.000000 0.074672 0.206514 0.065146 0.152027
8080000.000000 0.074079 0.221258 0.065712 0.166304
8085000.000000 0.067501 0.205417 0.062353 0.151487
8090000.000000 0.070512 0.205350 0.061629 0.153785
8095000.000000 0.069760 0.224597 0.059204 0.155089
8100000.000000 0.075687 0.217188 0.064953 0.162859
8105000.000000 0.074695 0.205720 0.064685 0.154453
8110000.000000 0.078382 0.207510 0.068212 0.154151
8115000.000000 0.075356 0.206573 0.067690 0.150860
8120000.000000 0.077840 0.211555 0.065795 0.153310
8125000.000000 0.070606 0.214860 0.062687 0.158875
8130000.000000 0.073671 0.217647 0.065418 0.155839
8135000.000000 0.066561 0.198660 0.056410 0.149526
8140000.000000 0.072557 0.220512 0.066534 0.155322
8145000.000000 0.081772 0.205671 0.072783 0.144610
8150000.000000 0.079676 0.205032 0.070781 0.150043
8155000.000000 0.077035 0.226098 0.067084 0.162136
8160000.000000 0.076814 0.208265 0.067919 0.156041
8165000.000000 0.074543 0.212436 0.065130 0.153160
8170000.000000 0.071996 0.214619 0.067092 0.157681
8175000.000000 0.074165 0.212314 0.064533 0.152244
8180000.000000 0.077767 0.211198 0.065240 0.151056
8185000.000000 0.079303 0.209000 0.067186 0.152691
8190000.000000 0.072332 0.210880 0.063854 0.146898
8195000.000000 0.071334 0.210186 0.063599 0.152788
8200000.000000 0.073456 0.211733 0.067753 0.162248
8205000.000000 0.077342 0.220111 0.068413 0.161415
8210000.000000 0.070685 0.202857 0.065675 0.154039
8215000.000000 0.073895 0.213336 0.067552 0.161164
8220000.000000 0.073658 0.216198 0.065711 0.152209
8225000.000000 0.071037 0.211269 0.063418 0.156166
8230000.000000 0.077403 0.213203 0.068910 0.154431
8235000.000000 0.074950 0.213567 0.063724 0.154220
8240000.000000 0.073245 0.216759 0.066080 0.161015
8245000.000000 0.068337 0.210941 0.062452 0.158269
8250000.000000 0.068969 0.200703 0.063136 0.151409
8255000.000000 0.071892 0.214059 0.066103 0.155494
8260000.000000 0.072586 0.216014 0.064534 0.156786
8265000.000000 0.076385 0.217382 0.066884 0.159038
8270000.000000 0.072472 0.202149 0.064171 0.150452
8275000.000000 0.079250 0.215034 0.071296 0.155228
8280000.000000 0.072360 0.217737 0.063860 0.159571
8285000.000000 0.075188 0.212543 0.061784 0.151840
8290000.000000 0.074939 0.209378 0.064257 0.155016
8295000.000000 0.074435 0.206306 0.063684 0.147664
8300000.000000 0.076446 0.224154 0.067289 0.162010
8305000.000000 0.071465 0.219855 0.065443 0.159744
8310000.000000 0.079196 0.217110 0.072999 0.162107
8315000.000000 0.073318 0.206439 0.062676 0.154853
8320000.000000 0.077711 0.214572 0.066628 0.157351
8325000.000000 0.075618 0.215375 0.064193 0.157476
8330000.000000 0.076417 0.199461 0.068100 0.152607
8335000.000000 0.074236 0.212515 0.067525 0.154272
8340000.000000 0.068632 0.212861 0.062668 0.155074
8345000.000000 0.074746 0.202886 0.066753 0.152847
8350000.000000 0.069254 0.206628 0.060540 0.155369
8355000.000000 0.074068 0.220840 0.066193 0.167983
8360000.000000 0.073045 0.210435 0.066559 0.147855
8365000.000000 0.074409 0.217149 0.063882 0.152341
8370000.000000 0.074842 0.211029 0.065759 0.158000
8375000.000000 0.082832 0.208022 0.069030 0.147566
8380000.000000 0.083699 0.212922 0.071600 0.151998
8385000.000000 0.078160 0.210004 0.062963 0.156424
8390000.000000 0.074200 0.215627 0.066579 0.159609
8395000.000000 0.073813 0.220847 0.067790 0.158150
8400000.000000 0.074399 0.211874 0.067346 0.154210
8405000.000000 0.070602 0.208987 0.067641 0.155695
8410000.000000 0.075153 0.204418 0.064654 0.150932
8415000.000000 0.072021 0.209310 0.062801 0.146185
8420000.000000 0.078996 0.203806 0.066950 0.156161
8425000.000000 0.079984 0.211138 0.075927 0.155347
8430000.000000 0.077823 0.213275 0.070503 0.163533
8435000.000000 0.076787 0.219636 0.069072 0.158522
8440000.000000 0.073103 0.213232 0.063685 0.164257
8445000.000000 0.072528 0.204234 0.061102 0.149704
8450000.000000 0.067949 0.216922 0.060670 0.155478
8455000.000000 0.072348 0.212160 0.060041 0.160250
8460000.000000 0.071003 0.209155 0.060283 0.151211
8465000.000000 0.070936 0.214630 0.064586 0.155177
8470000.000000 0.073623 0.216097 0.060636 0.152426
8475000.000000 0.073708 0.200444 0.065656 0.152421
8480000.000000 0.076462 0.221061 0.067531 0.154999
8485000.000000 0.074713 0.221519 0.070102 0.162965
8490000.000000 0.080888 0.211264 0.071583 0.163870
8495000.000000 0.074911 0.207781 0.067062 0.148715
8500000.000000 0.074010 0.206701 0.065153 0.147898
8505000.000000 0.073004 0.210359 0.063205 0.155852
8510000.000000 0.075439 0.198627 0.066235 0.146774
8515000.000000 0.073900 0.203085 0.064222 0.151673
8520000.000000 0.070856 0.216932 0.062874 0.155622
8525000.000000 0.074794 0.202765 0.064747 0.144303
8530000.000000 0.075669 0.217346 0.065268 0.150146
8535000.000000 0.071511 0.205541 0.064194 0.158461
8540000.000000 0.075931 0.202070 0.071499 0.152926
8545000.000000 0.072153 0.203739 0.062673 0.147100
8550000.000000 0.074872 0.217486 0.067946 0.150494
8555000.000000 0.076969 0.220073 0.071466 0.157237
8560000.000000 0.070629 0.213746 0.065649 0.158802
8565000.000000 0.074494 0.208845 0.067178 0.164601
8570000.000000 0.078458 0.204650 0.066467 0.154347
8575000.000000 0.075429 0.210048 0.065854 0.155091
8580000.000000 0.079504 0.205893 0.067014 0.155054
8585000.000000 0.072550 0.213915 0.066042 0.153981
8590000.000000 0.071518 0.215787 0.066477 0.155725
8595000.000000 0.080598 0.220999 0.073532 0.162527
8600000.000000 0.068951 0.192769 0.060213 0.140990
8605000.000000 0.067478 0.205747 0.058823 0.150508
8610000.000000 0.072027 0.207432 0.062429 0.154435
8615000.000000 0.076608 0.213065 0.072739 0.154363
8620000.000000 0.074959 0.203202 0.068768 0.147789
8625000.000000 0.069674 0.210159 0.063595 0.161463
8630000.000000 0.077790 0.209204 0.070654 0.156306
8635000.000000 0.078809 0.207397 0.071515 0.157252
8640000.000000 0.079870 0.207865 0.070839 0.153771
8645000.000000 0.075116 0.209746 0.068414 0.147273
8650000.000000 0.078534 0.211988 0.075191 0.156607
8655000.000000 0.071071 0.212682 0.064490 0.161323
8660000.000000 0.070012 0.220336 0.061265 0.159240
8665000.000000 0.072694 0.217100 0.065189 0.153452
8670000.000000 0.070284 0.204426 0.062819 0.153324
8675000.000000 0.071545 0.205465 0.064283 0.156095
8680000.000000 0.069908 0.209055 0.059189 0.156246
8685000.000000 0.076265 0.220647 0.065527 0.161732
8690000.000000 0.076608 0.217216 0.071115 0.160454
8695000.000000 0.073228 0.208350 0.065080 0.156768
8700000.000000 0.073578 0.207063 0.064536 0.153082
8705000.000000 0.069630 0.198765 0.058994 0.149084
8710000.000000 0.074373 0.203742 0.064452 0.152614
8715000.000000 0.073501 0.216653 0.069022 0.148742
8720000.000000 0.070149 0.206331 0.064142 0.154364
8725000.000000 0.074744 0.215058 0.068688 0.160680
8730000.000000 0.076800 0.202571 0.071540 0.148900
8735000.000000 0.075503 0.217782 0.069278 0.160633
8740000.000000 0.075316 0.219220 0.068964 0.155003
8745000.000000 0.071814 0.215631 0.067586 0.153385
8750000.000000 0.074863 0.208967 0.068899 0.152303
8755000.000000 0.072962 0.213075 0.065531 0.163619
8760000.000000 0.072121 0.199072 0.069440 0.146040
8765000.000000 0.079024 0.216376 0.067929 0.149038
8770000.000000 0.073213 0.211092 0.069060 0.158077
8775000.000000 0.075824 0.208108 0.069019 0.155950
8780000.000000 0.079118 0.204576 0.069978 0.151224
8785000.000000 0.084687 0.230445 0.074909 0.156913
8790000.000000 0.084408 0.207874 0.069976 0.154373
8795000.000000 0.082783 0.212939 0.074468 0.147810
8800000.000000 0.082173 0.210392 0.070890 0.155941
8805000.000000 0.073744 0.205217 0.065525 0.152793
8810000.000000 0.072452 0.212117 0.057970 0.155068
8815000.000000 0.078553 0.206751 0.068815 0.149153
8820000.000000 0.074919 0.218939 0.067721 0.157090
8825000.000000 0.068312 0.204958 0.061235 0.157169
8830000.000000 0.066013 0.213650 0.059372 0.158252
8835000.000000 0.071193 0.218428 0.064852 0.156535
8840000.000000 0.077979 0.203888 0.069720 0.154591
8845000.000000 0.073304 0.206418 0.065655 0.152368
8850000.000000 0.078631 0.222039 0.072619 0.152396
8855000.000000 0.075916 0.209791 0.068161 0.148739
8860000.000000 0.072070 0.217601 0.066800 0.154344
8865000.000000 0.072144 0.208768 0.062523 0.154440
8870000.000000 0.069537 0.209212 0.063386 0.153838
8875000.000000 0.070561 0.219308 0.064973 0.156750
8880000.000000 0.077775 0.205252 0.067264 0.148787
8885000.000000 0.077744 0.204300 0.070890 0.145280
8890000.000000 0.076405 0.219079 0.069617 0.160279
8895000.000000 0.072797 0.213254 0.063073 0.152095
8900000.000000 0.072967 0.216856 0.064154 0.163809
8905000.000000 0.070421 0.208740 0.064265 0.148797
8910000.000000 0.071978 0.209170 0.062728 0.154705
8915000.000000 0.070282 0.202767 0.066655 0.154475
8920000.000000 0.067545 0.213274 0.055755 0.157541
8925000.000000 0.069362 0.205976 0.065277 0.146992
8930000.000000 0.067028 0.221404 0.058453 0.159321
8935000.000000 0.075724 0.211116 0.066392 0.158063
8940000.000000 0.075400 0.213774 0.066167 0.158509
8945000.000000 0.077191 0.212493 0.064342 0.152346
8950000.000000 0.077344 0.213374 0.067498 0.150183
8955000.000000 0.074042 0.207628 0.064073 0.153874
8960000.000000 0.080932 0.213721 0.072101 0.153803
8965000.000000 0.077222 0.207776 0.069005 0.142781
8970000.000000 0.076728 0.202532 0.070512 0.157542
8975000.000000 0.076706 0.213033 0.064796 0.153954
8980000.000000 0.076113 0.208359 0.066409 0.155147
8985000.000000 0.075428 0.199189 0.064218 0.148234
8990000.000000 0.073372 0.210408 0.062882 0.157132
8995000.000000 0.072414 0.216185 0.061843 0.156434
9000000.000000 0.077572 0.211938 0.068264 0.160367
9005000.000000 0.073171 0.203762 0.062324 0.147859
9010000.000000 0.076815 0.215999 0.067818 0.161502
9015000.000000 0.072641 0.209585 0.066979 0.155808
9020000.000000 0.072081 0.206930 0.059643 0.147381
9025000.000000 0.072977 0.196077 0.063600 0.148510
9030000.000000 0.070601 0.207564 0.059752 0.153847
9035000.000000 0.077119 0.219099 0.070679 0.162794
9040000.000000 0.074464 0.209840 0.065974 0.160617
9045000.000000 0.074919 0.210035 0.065373 0.159240
9050000.000000 0.076848 0.215500 0.070621 0.152143
9055000.000000 0.074895 0.204426 0.063822 0.157896
9060000.000000 0.065398 0.199577 0.058745 0.144639
9065000.000000 0.073248 0.199162 0.068004 0.149122
9070000.000000 0.076716 0.215674 0.068233 0.152268
9075000.000000 0.076568 0.218123 0.065403 0.155456
9080000.000000 0.071458 0.211978 0.063149 0.150465
9085000.000000 0.080398 0.220320 0.070804 0.161200
9090000.000000 0.079016 0.215536 0.072030 0.156420
9095000.000000 0.079231 0.207363 0.071696 0.155321
9100000.000000 0.069694 0.211458 0.059961 0.161809
9105000.000000 0.070450 0.212970 0.060638 0.156977
9110000.000000 0.072078 0.219638 0.062537 0.164021
9115000.000000 0.071051 0.207592 0.064414 0.151586
9120000.000000 0.072316 0.206533 0.064034 0.155694
9125000.000000 0.074644 0.215245 0.060951 0.157701
9130000.000000 0.069610 0.213424 0.062468 0.156696
9135000.000000 0.066533 0.210322 0.058943 0.156546
9140000.000000 0.076546 0.208419 0.066498 0.150589
9145000.000000 0.071088 0.211174 0.061843 0.156913
9150000.000000 0.071121 0.204764 0.060696 0.149628
9155000.000000 0.073831 0.212150 0.065324 0.155560
9160000.000000 0.071014 0.210051 0.062381 0.147469
9165000.000000 0.067531 0.211389 0.053955 0.155081
9170000.000000 0.070764 0.205625 0.060490 0.150305
9175000.000000 0.070807 0.206657 0.062874 0.153178
9180000.000000 0.073337 0.207464 0.064463 0.143143
9185000.000000 0.074292 0.218237 0.064008 0.159041
9190000.000000 0.074083 0.210956 0.065720 0.155770
9195000.000000 0.072808 0.211072 0.069157 0.168810
9200000.000000 0.071542 0.222906 0.063520 0.156096
9205000.000000 0.074901 0.212775 0.065288 0.157397
9210000.000000 0.075288 0.207491 0.067415 0.158975
9215000.000000 0.075591 0.211837 0.064146 0.158596
9220000.000000 0.076920 0.212075 0.068723 0.159323
9225000.000000 0.075801 0.199585 0.069650 0.149623
9230000.000000 0.079400 0.200835 0.068640 0.153912
9235000.000000 0.082263 0.215742 0.069900 0.160837
9240000.000000 0.075457 0.216571 0.067702 0.151874
9245000.000000 0.080430 0.199488 0.070940 0.148719
9250000.000000 0.079092 0.212739 0.067275 0.154655
9255000.000000 0.084544 0.212049 0.077237 0.151177
9260000.000000 0.072297 0.203662 0.067322 0.152473
9265000.000000 0.072440 0.206550 0.067561 0.153062
9270000.000000 0.073606 0.216612 0.063563 0.153510
9275000.000000 0.078876 0.202676 0.068667 0.152999
9280000.000000 0.072337 0.206803 0.062064 0.154462
9285000.000000 0.071842 0.216035 0.062693 0.149858
9290000.000000 0.073904 0.202978 0.062736 0.150058
9295000.000000 0.079021 0.206641 0.069406 0.151222
9300000.000000 0.081060 0.200366 0.065065 0.152505
9305000.000000 0.073359 0.217238 0.066672 0.155116
9310000.000000 0.077131 0.204842 0.065760 0.144540
9315000.000000 0.070544 0.213204 0.063001 0.153372
9320000.000000 0.072032 0.199489 0.063504 0.149190
9325000.000000 0.072796 0.210820 0.064082 0.151720
9330000.000000 0.071577 0.217658 0.059099 0.154867
9335000.000000 0.068996 0.219312 0.062278 0.150678
9340000.000000 0.071178 0.201437 0.063792 0.151522
9345000.000000 0.075364 0.222072 0.064130 0.152232
9350000.000000 0.070113 0.215712 0.064547 0.165251
9355000.000000 0.077789 0.200676 0.066706 0.143378
9360000.000000 0.072088 0.208318 0.065750 0.147140
9365000.000000 0.071175 0.206827 0.060646 0.149206
9370000.000000 0.071436 0.211098 0.065916 0.152656
9375000.000000 0.073310 0.204282 0.071095 0.152701
